part,clause,page,lineno,field,value
2,,168,39,E.Info.GEC-1.SoftwareDocumentation],and [E.Info.GEC-
2,,169,4,E.Info.DT.GEC-1],with the following properties:
2,,169,14,E.Info.GEC,-
2,,169,17,E.Info.GEC-1.ListOfVulnerabilities],and [E.Info.GEC-
2,,169,20,E.Info.GEC-1.ListOfVulnerabilities.SpecificCondition];,
2,,169,23,E.Info.GEC-1.ListOfVulnerabilities.Mitgated];,and
2,,169,33,E.Info.GEC,-
2,,170,6,E.Info.GEC-1.SoftwareDocumentation],and hardware documented in [E.Info.GEC-
2,,170,8,E.Info.DT.GEC-1],ends with “NOT APPLICABLE” or “PASS”.
2,,170,9,"E.Info.DT.GEC-1],",examine its justification
2,,170,13,E.Info.DT.GEC-1],ends with
2,,170,15,E.Info.DT.GEC-1],ends with “FAIL”; and
2,,170,17,E.Info.DT.GEC-1].,
2,,170,19,E.Info.DT.GEC-1],ends with “FAIL”; or
2,,170,21,E.Info.DT.GEC-1].,
2,,171,7,E.Info.GEC-1.ListOfVulnerabilities].,
2,,171,14,E.Info.GEC,-
2,,171,17,E.Info.GEC,-
2,,171,24,E.Info.GEC,-
2,,171,27,E.Info.GEC,-
2,,171,33,E.Info.GEC-1.ListOfVulnerabilities],are not able to affect security assets or
2,,172,4,E.Info.GEC-1.ListOfVulnerabilities],are
2,,172,5,E.Info.GEC,-
2,,172,13,E.Info.GEC-1.ListOfVulnerabilities],considering also the specific conditions
2,,172,14,E.Info.GEC-1.ListOfVulnerabilities].,
2,,172,17,E.Info.GEC-1.ListOfVulnerabilities],considering also the specific conditions for the exploitability defined
2,,172,18,E.Info.GEC-1.ListOfVulnerabilities].,
2,,173,23,E.Info.GEC-2.NetworkInterface.Exposure],Description of each network interface and exposed service
2,,173,26,E.Info.GEC-2.Setup],Documentation how to setup the
2,,173,28,E.Info.GEC-2.SecurityAsset],Description of each security asset that is accessible via network interfaces.
2,,173,29,E.Info.GEC-2.PrivacyAsset],Description of each privacy asset that is accessible via network interfaces.
2,,173,30,E.Info.DT.GEC-2],Description of the selected path through the decision tree in Figure 37 for each
2,,173,31,E.Info.GEC,-
2,,173,34,E.Info.DT.GEC-2]Figure,5 with the following properties:
2,,173,36,E.Info.GEC-2.NetworkInterface.Exposure];,and
2,,173,38,E.Info.GEC-2.SecurityAsset],and [E.Info.GEC-
2,,174,12,E.Info.GEC,-
2,,174,18,E.Info.GEC-2.NetworkInterface.Exposure],is restricted to the ones
2,,174,26,E.Info.GEC,-
2,,174,28,E.Info.DT.GEC-2],ends with “NOT APPLICABLE” or “PASS”.
2,,174,29,"E.Info.DT.GEC-2],",examine its justification
2,,174,33,E.Info.DT.GEC-2],ends with
2,,174,35,E.Info.DT.GEC-2],ends with “FAIL”; and
2,,175,4,E.Info.DT.GEC-2].,
2,,175,6,E.Info.DT.GEC-2],ends with “FAIL”; or
2,,175,8,E.Info.DT.GEC-2].,
2,,175,21,E.Info.GEC-2.NetworkInterface.Exposure],or
2,,175,22,E.Info.GEC-2.Setup],or to operate the equipment in basic
2,,175,29,E.Info.GEC-2.NetworkInterface.Exposure],and is required for
2,,175,30,E.Info.GEC-2.Setup],or for basic operation of the equipment.
2,,175,32,E.Info.GEC-2.NetworkInterface.Exposure],or not required
2,,175,33,E.Info.GEC-2.Setup],or for basic operation of the equipment.
2,,176,21,E.Info.GEC-3.NetworkInterface.Exposure],Description of each network interface and exposed service
2,,176,24,E.Info.GEC-3.SecurityAsset],Description of each security asset that is accessible via network interfaces.
2,,176,25,E.Info.GEC-3.PrivacyAsset],Description of each privacy asset that is accessible via network interfaces.
2,,176,26,E.Info.DT.GEC-3],Description of the selected path through the decision tree in Figure 38 for each
2,,176,27,E.Info.GEC,-
2,,176,30,E.Info.DT.GEC-3],with the following properties:
2,,176,32,E.Info.GEC-3.SecurityAsset],and [E.Info.GEC-
2,,176,43,E.Info.GEC,-
2,,177,13,E.Info.GEC-3.NetworkInterface.Exposure],that is part of the factory default state check whether the
2,,177,14,E.Info.DT.GEC-3],ends with “NOT APPLICABLE” or “PASS”.
2,,177,15,"E.Info.DT.GEC-3],",examine its justification
2,,177,19,E.Info.DT.GEC-3],ends with
2,,177,21,E.Info.DT.GEC-3],ends with “FAIL”; and
2,,177,23,E.Info.DT.GEC-3].,
2,,177,25,E.Info.DT.GEC-3],ends with “FAIL”; or
2,,177,27,E.Info.DT.GEC-3].,
2,,178,16,E.Info.GEC-3.NetworkInterface.Exposure].,
2,,178,19,E.Info.GEC,-
2,,178,32,E.Info.GEC,-
2,,179,8,E.Info.GEC-3.NetworkInterface.Exposure],are configurable; and
2,,179,14,E.Info.GEC-3.NetworkInterface.Exposure],is only possible
2,,179,21,E.Info.GEC-3.NetworkInterface.Exposure].,
2,,179,26,E.Info.GEC-3.NetworkInterface.Exposure].,
2,,180,15,E.Info.GEC-4.UserDoc.NetworkInterface.Exposure],User documentation of each exposed network
2,,180,17,E.Info.GEC-4.NetworkInterface.Exposure],Description of each exposed network interface and exposed
2,,180,19,E.Info.DT.GEC-4],Description of the selected path through the decision tree in Figure 39 for each
2,,180,20,E.Info.GEC,-
2,,180,23,E.Info.DT.GEC-4],with the following properties:
2,,180,25,E.Info.GEC-4.NetworkInterface.Exposure];,and
2,,180,35,E.Info.GEC,-
2,,181,6,E.Info.GEC,-
2,,181,8,E.Info.DT.GEC-4],ends with “NOT APPLICABLE” or “PASS”.
2,,181,9,"E.Info.DT.GEC-4],",examine its justification
2,,181,13,E.Info.DT.GEC-4],ends with
2,,181,15,E.Info.DT.GEC-4],ends with “FAIL”; and
2,,181,17,E.Info.DT.GEC-4].,
2,,181,19,E.Info.DT.GEC-4],ends with “FAIL”; or
2,,181,21,E.Info.DT.GEC-4].,
2,,182,19,E.Info.GEC,-
2,,182,22,E.Info.GEC-4.UserDoc.NetworkInterface.Exposure].,
2,,182,38,E.Info.GEC,-
2,,182,41,E.Info.GEC,-
2,,183,11,E.Info.GEC-5.PhysicalExternalInterface],Description of each physical external interface including:
2,,183,12,E.Info.GEC-5.PhysicalExternalInterface.Purpose],The purpose of the interface; and
2,,183,13,E.Info.SCM-1.PhysicalExternalInterface.Type],Description of the interface type (e.g. USB-C).
2,,183,14,E.Info.GEC-5.IntFunc],Description of the intended functionality of the equipment.
2,,183,15,E.Info.DT.GEC-5],Description of the selected path through the decision tree in Figure 40 for each
2,,183,16,E.Info.GEC-5.PhysicalExternalInterface].,
2,,183,18,"E.Info.DT.GEC-5],",with the following property:
2,,183,28,E.Info.GEC,-
2,,184,6,E.Info.GEC-5.PhysicalExternalInterface],check
2,,184,7,E.Info.DT.GEC-5],ends with “PASS”.
2,,184,8,"E.Info.DT.GEC-5],",examine its justification
2,,184,12,E.Info.DT.GEC-5],end with “PASS”; and
2,,184,14,E.Info.DT.GEC-5].,
2,,184,16,E.Info.DT.GEC-5],ends with “FAIL”; or
2,,184,18,E.Info.DT.GEC-5].,
2,,184,23,E.Info.GEC,-
2,,185,5,E.Info.GEC-5.PhysicalExternalInterface],
2,,185,11,E.Info.GEC-5.PhysicalExternalInterface].,
2,,185,14,E.Info.GEC-5.PhysicalExternalInterface].,
2,,185,16,E.Info.GEC-5.PhysicalExternalInterface].,
2,,187,6,E.Info.GEC-6.ExternalInterface],Description of each external interface including:
2,,187,7,E.Info.GEC-6.ExternalInterface.Capabilities],"Description of any used APIs, protocols, input"
2,,187,9,E.Info.GEC-6.ExternalInterface.Validation],Description how the input for instance via
2,,187,11,E.Info.GEC-6.SecurityAsset],Description of each security asset that is potentially impacted via external
2,,187,13,E.Info.GEC-6.PrivacyAsset],Description of each privacy asset that is potentially impacted via external
2,,187,15,E.Info.DT.GEC-6],Description of the selected path through the decision tree in Figure 41 for each of the
2,,187,16,E.Info.GEC-6.ExternalInterface].,
2,,187,18,E.Info.DT.GEC-6],with the following properties:
2,,187,20,E.Info.GEC-6.ExternalInterface],and [E.Info.GEC-
2,,187,22,E.Info.GEC,-
2,,187,24,E.Info.GEC-6.ExternalInterface.Validation],
2,,187,26,E.Info.GEC,-
2,,188,6,"E.Info.GEC-6.ExternalInterface],",check whether the path
2,,188,7,E.Info.DT.GEC-6],ends with “PASS” or “NOT APPLICABLE”.
2,,188,8,"E.Info.DT.GEC-6],",examine its justification
2,,188,12,E.Info.DT.GEC-6],ends with
2,,188,14,E.Info.DT.GEC-6],ends with “FAIL”; and
2,,188,16,E.Info.DT.GEC-6].,
2,,188,18,E.Info.DT.GEC-6],ends with “FAIL”; or
2,,188,20,E.Info.DT.GEC-6].,
2,,189,4,E.Info.GEC,-
2,,189,7,E.Info.GEC-6.ExternalInterface],as a guidance; and
2,,189,10,E.Info.GEC-6.ExternalInterface.Capabilities],to trigger the
2,,189,15,E.Info.GEC-6.ExternalInterface].,
2,,189,17,E.Info.GEC-6.ExternalInterface].,
2,,189,32,E.Info.GEC-6.ExternalInterface],as guidance to test the related
2,,189,35,E.Info.GEC-6.SecurityAsset],and network assets described in
2,,189,36,E.Info.GEC-6.NetworkAsset],by executing specific attacks related to the input mechanisms
2,,189,47,E.Info.GEC,-
2,,190,5,E.Info.GEC,-
2,,190,6,E.Info.GEC-6.PrivacyAsset].,
2,,190,8,E.Info.GEC,-
2,,190,9,E.Info.GEC-6.PrivacyAsset].,
2,,190,33,E.Info.GEC-7.NonNetworkInterface],Description of
2,,190,35,E.Info.GEC,-
2,,190,38,E.Info.DT.GEC-7],Description of the selected path through the decision tree in Figure 42 for each non-
2,,190,39,E.Info.GEC-7.NonNetworkInterface].,
2,,191,4,E.Info.DT.GEC-7],with the following properties:
2,,191,6,E.Info.GEC-7.NonNetworkInterface];,and
2,,191,16,E.Info.GEC,-
2,,191,28,E.Info.GEC-7.NonNetworkInterface],check
2,,191,29,E.Info.DT.GEC-7],ends with “NOT
2,,191,31,"E.Info.DT.GEC-7],",examine its justification
2,,191,35,E.Info.DT.GEC-7],ends with
2,,192,3,E.Info.DT.GEC-7],ends with “FAIL”; and
2,,192,5,E.Info.DT.GEC-7].,
2,,192,7,E.Info.DT.GEC-7],ends with “FAIL”; or
2,,192,9,E.Info.DT.GEC-7].,
2,,192,19,E.Info.GEC-7.NonNetworkInterface].,
2,,192,22,E.Info.GEC-7.NonNetworkInterface].,
2,,192,24,E.Info.GEC-7.NonNetworkInterface].,
2,,194,17,E.Info.CRY-1.Assets],List of all security assets and privacy assets on the equipment protected by
2,,194,19,E.Info.CRY-1.Assets.Cryptography],Description of the cryptography used for cryptographic
2,,194,26,E.Info.CRY-1.Assets.Deviation],Reference to the corresponding justification
2,,194,38,E.Info.DT.CRY-1],Description of the selected path through the decision tree in Figure 43 for each security
2,,194,39,E.Info.CRY-1.Assets].,
2,,194,41,E.Info.DT.CRY-1],with the following properties:
2,,195,4,E.Info.CRY-1.Assets.Deviation];,and
2,,195,14,E.Info.CRY,-
2,,195,26,"E.Info.CRY-1.Assets],",check whether the path
2,,195,27,E.Info.DT.CRY-1],ends with “NOT APPLICABLE” or “PASS”.
2,,195,28,"E.Info.DT.CRY-1],",examine its justification
2,,195,33,E.Info.DT.CRY-1],ends with “PASS”;
2,,196,4,E.Info.DT.CRY-1],ends with “FAIL”; and
2,,196,7,E.Info.DT.CRY-1].,
2,,196,10,E.Info.DT.CRY-1],ends with “FAIL”; or
2,,196,13,E.Info.DT.CRY-1].,
2,,196,18,E.Info.CRY-1.Assets.Cryptography],is complete.
2,,196,23,E.Info.CRY-1.Assets.Cryptography].,
2,,196,29,E.Info.CRY-1.Assets.Cryptography].,
2,,196,31,E.Info.CRY-1.Assets.Cryptography].,
2,,196,36,E.Info.CRY-1.Assets.Cryptography],is implemented as it is documented.
2,,197,4,E.Info.CRY-1.Assets.Cryptography],check whether
2,,197,11,E.Info.CRY-1.Assets.Cryptography],is found.
2,,197,13,E.Info.CRY-1.Assets.Cryptography],is found.
2,,204,18,E.Info.xxxxx],where
2,,204,19,E.Info.ACM-1.ACM],is the
2,,204,21,E.Info.AUM-1-1.ACM.NetworkInterface],includes a description of network
2,,205,3,E.Info.DT.xxxxxx],and
3,,16,55,E.Info,evidence.information
3,,21,20,E.Info.ACM-1.SecurityAsset],"Description of each security asset that is accessible by entities, including:"
3,,21,21,E.Info.ACM-1.SecurityAsset.Access],possible entities’ accesses to the security asset on the
3,,21,24,E.Info.ACM-1.SecurityAsset.PublicAccess],Description
3,,21,29,E.Info.ACM-1.SecurityAsset.Environment],Description of:
3,,21,34,E.Info.ACM,-
3,,21,39,E.Info.ACM-1.SecurityAsset.ACM],Description of each access control mechanism that
3,,22,3,E.Info.ACM-1.FinancialAsset],"Description of each financial asset that is accessible by entities, including:"
3,,22,4,E.Info.ACM-1.NetworkAsset.Access],possible entities’ accesses to the financial asset on the
3,,22,11,E.Info.ACM-1.FinancialAsset.PublicAccess],
3,,22,16,E.Info.ACM-1.FinancialAsset.Environment],Description of:
3,,22,21,E.Info.ACM,-
3,,22,26,E.Info.ACM-1.FinancialAsset.ACM],Description of each access control mechanism that
3,,22,28,E.Info.DT.ACM-1],Description of the selected path through the decision tree in Figure 1 for each security
3,,22,29,E.Info.ACM-1.SecurityAsset],"and [E.Info.ACM-1.FinancialAsset],"
3,,22,32,"E.Info.DT.ACM-1],",with the following properties:
3,,22,34,E.Info.ACM-1.SecurityAsset.PublicAccess],or
3,,22,35,E.Info.ACM-1.FinancialAsset.PublicAccess];,and
3,,22,37,E.Info.ACM-1.SecurityAsset.Environment],or
3,,22,38,E.Info.ACM-1.FinancialAsset.Environment];,and
3,,22,40,E.Info.ACM-1.SecurityAsset.Legal],or [E.Info.ACM-
3,,22,51,E.Info.ACM,-
3,,22,52,E.Info.ACM-1.FinancialAsset.ACM].,
3,,23,12,E.Info.ACM-1.SecurityAsset],and each financial asset documented
3,,23,13,"E.Info.ACM-1.FinancialAsset],",check whether the path through the decision tree documented in
3,,23,14,E.Info.DT.ACM-1],ends with “NOT APPLICABLE” or “PASS”.
3,,23,15,"E.Info.DT.ACM-1],",examine its justification
3,,23,19,E.Info.DT.ACM-1],ends with
3,,23,21,E.Info.DT.ACM-1],ends with “FAIL”; and
3,,23,23,E.Info.DT.ACM-1].,
3,,24,3,E.Info.DT.ACM-1],ends with “FAIL”; or
3,,24,5,E.Info.DT.ACM-1].,
3,,24,10,E.Info.ACM-1.FinancialAsset],or
3,,24,11,E.Info.ACM-1.SecurityAsset].,
3,,24,16,E.Info.ACM-1.SecurityAsset],"and whether there are network assets, that"
3,,24,17,"E.Info.ACM-1.FinancialAsset],",
3,,24,22,E.Info.ACM-1.SecurityAsset],and all financial assets found are documented in [E.Info.ACM-
3,,24,25,E.Info.ACM-1.SecurityAsset],or a financial asset is found which is not documented in [E.Info.ACM-
3,,24,35,E.Info.ACM-1.SecurityAsset],and each network asset documented
3,,24,36,E.Info.ACM-1.FinancialAsset],functionally confirm the existence of access control mechanisms
3,,24,37,E.Info.ACM-1.SecurityAsset.ACM],or [E.Info.ACM-1.FinancialAsset.ACM] by accessing the
3,,25,5,E.Info.ACM-1.FinancialAsset.PublicAccess],
3,,25,7,E.Info.ACM,-
3,,25,11,E.Info.ACM-1.SecurityAsset.ACM],or [E.Info.ACM-1.FinancialAsset.ACM] is
3,,25,14,E.Info.ACM-1.SecurityAsset.ACM],or [E.Info.ACM-1.FinancialAsset.ACM is not
3,,26,31,E.Info.ACM-2.SecurityAsset],Description of each security asset for which ACM-1 requires access control
3,,26,33,E.Info.ACM-2.SecurityAsset.ACM],Description of the access control mechanisms required
3,,26,37,E.Info.ACM-2.FinancialAsset],Description of each financial asset for which ACM-1 requires access
3,,27,3,E.Info.ACM-2.FinancialAsset.ACM],Description of the access control mechanisms required
3,,27,7,E.Info.DT.ACM-2],Description of the selected path through the decision tree in Figure 2 for each security
3,,27,8,E.Info.ACM-2.SecurityAsset],and financial asset documented in [E.Info.ACM-
3,,27,11,"E.Info.DT.ACM-2],",with the following property:
3,,27,21,E.Info.ACM,-
3,,27,22,E.Info.ACM-2.SecurityAsset.ACM].,
3,,27,36,E.Info.ACM-2.SecurityAsset],and each financial asset documented
3,,27,37,"E.Info.ACM-2.FinancialAsset],",check whether the path through the decision tree documented in
3,,27,38,E.Info.DT.ACM-2],ends with “PASS”.
3,,27,39,"E.Info.DT.ACM-2],",examine its justification
3,,28,5,E.Info.DT.ACM-2],end with “PASS”; and
3,,28,7,E.Info.DT.ACM-2].,
3,,28,9,E.Info.DT.ACM-2],ends with “FAIL”; or
3,,28,11,E.Info.DT.ACM-2].,
3,,28,22,E.Info.ACM-2.SecurityAsset],and financial asset documented in
3,,28,23,E.Info.ACM-2.FinancialAsset],
3,,28,24,E.Info.ACM-2.SecurityAsset.ACM],or
3,,28,25,E.Info.ACM-2.FinancialAsset.ACM],"belong to  [IC.ACM-2.RBAC], functionally confirm that:"
3,,28,31,E.Info.ACM-2.SecurityAsset.ACM],or
3,,28,32,E.Info.ACM-2.FinancialAsset.ACM],"belong to [IC.ACM-2.DAC], functionally confirm that:"
3,,29,4,E.Info.ACM-2.SecurityAsset.ACM],or
3,,29,5,E.Info.ACM-2.FinancialAsset.ACM],"belong to [IC.ACM-2.MAC], functionally confirm that:"
3,,29,12,E.Info.ACM-2.SecurityAsset.ACM],
3,,29,13,E.Info.ACM-2.FinancialAsset.ACM],"belong to [IC.ACM-2.Generic], functionally confirm that:"
3,,29,19,E.Info.ACM,-
3,,29,20,E.Info.ACM-2.FinancialAsset],the confirmations in
3,,29,22,E.Info.ACM,-
3,,29,23,E.Info.ACM-2.FinancialAsset],a confirmation in the
3,,31,13,E.Info.AUM-1-1.ACM],Description of each access control mechanism required per ACM-1 for managing
3,,31,18,E.Info.AUM-1-1.ACM.NetworkInterface],Description of the network interfaces for the
3,,31,20,E.Info.AUM-1-1.ACM.ManagedAccessFinancialAsset],Description of the managed access to
3,,31,22,E.Info.AUM-1-1.ACM.ManagedAccessSecurityAsset],Description of the managed access to
3,,31,24,E.Info.AUM-1-1.ACM.AuthenticationMechanism],
3,,31,30,E.Info.DT.AUM-1-1],Description of the selected path through the decision tree in Figure 3 for each access
3,,31,31,E.Info.AUM-1-1.ACM].,
3,,31,33,E.Info.DT.AUM-1-1],with the following property:
3,,31,34,E.Info.AUM-1-1.ACM].,
3,,32,6,"E.Info.AUM-1-1.ACM],",check whether the path
3,,32,7,E.Info.DT.AUM-1-1],ends with “NOT APPLICABLE” or “PASS”.
3,,32,8,"E.Info.DT.AUM-1-1],",examine its justification
3,,32,12,E.Info.DT.AUM-1-1],ends with “PASS”; and
3,,32,14,E.Info.DT.AUM-1-1].,
3,,32,16,E.Info.DT.AUM-1-1],ends with “FAIL”; or
3,,32,18,E.Info.DT.AUM-1-1].,
3,,33,10,E.Info.AUM-1-1.ACM].,
3,,33,18,E.Info.AUM-1-1.ACM].,
3,,33,25,E.Info.AUM-1-1.ACM].,
3,,33,31,E.Info.AUM-1-1.ACM].,
3,,33,40,"E.Info.AUM-1-1.ACM],",each managed access via
3,,33,48,E.Info.AUM-1,-
3,,34,4,"E.Info.AUM-1-1.ACM.ManagedAccessSecurityAsset],",access the corresponding assets and
3,,34,8,E.Info.AUM-1-1.ACM.AuthenticationMechanism],is not implemented.
3,,34,10,E.Info.AUM-1-1.ACM.AuthenticationMechanism],is not implemented.
3,,34,19,E.Info.AUM-1-2.ACM],Description of each access control mechanism required per ACM-1 for managing
3,,34,24,E.Info.AUM-1-2.ACM.UserInterfaces],A description of the user interfaces for the managed
3,,34,26,E.Info.AUM-1-2.ACM.ManagedAccessFinancialAsset],Description of the managed access to
3,,34,28,E.Info.AUM-1-2.ACM.ManagedAccessSecurityAsset],Description of the managed access to
3,,34,30,E.Info.AUM-1-2.ACM.AuthenticationMechanism],
3,,34,36,E.Info.DT.AUM-1-2],Description of the selected path through the decision tree in Figure 4 for each access
3,,34,37,E.Info.AUM-1-2.ACM].,
3,,34,38,E.Info.DTAUM,-
3,,34,40,E.Info.AUM-1-2.ACM].,
3,,35,12,"E.Info.AUM-1-2.ACM],",check whether the path
3,,35,13,E.Info.DT.AUM-1-2],ends with “NOT APPLICABLE” or “PASS”.
3,,35,14,"E.Info.DT.AUM-1-2],",examine its justification
3,,35,18,E.Info.DT.AUM-1-2],end with “PASS”; and
3,,35,20,E.Info.DT.AUM-1-2].,
3,,36,4,E.Info.DT.AUM-1-2],ends with “FAIL”; or
3,,36,6,E.Info.DT.AUM-1-2].,
3,,36,15,E.Info.AUM-1-2.ACM].,
3,,36,23,E.Info.AUM-1-2.ACM].,
3,,36,30,E.Info.AUM-1-2.ACM].,
3,,36,36,E.Info.AUM-1-2.ACM].,
3,,37,6,"E.Info.AUM-1-2.ACM],",each managed access via user
3,,37,7,E.Info.AUM-1-2.ACM.ManagedAccessFinancialAsset],and
3,,37,8,E.Info.AUM-1,-
3,,37,13,E.Info.AUM-1-2.ACM.AuthenticationMechanism],is not implemented.
3,,37,15,E.Info.AUM-1-2.ACM.AuthenticationMechanism],is not implemented.
3,,37,24,E.Info.AUM-1-3.ACM],Description of each access control mechanism required per ACM-1 for managing
3,,37,29,E.Info.AUM-1-3.ACM.MachineInterfaces],A description of the machine interfaces for the
3,,37,31,E.Info.AUM-1-3.ACM.ManagedAccessFinancialAsset],Description of the managed access to
3,,37,33,E.Info.AUM-1-3.ACM.ManagedAccessSecurityAsset],Description of the managed access to
3,,37,35,E.Info.AUM-1-3.ACM.AuthenticationMechanism],
